Company,Date,Tweet,GeneralScore,LMScore
$V,11/29/2018,b'Visa $V Technical Update https://t.co/lFqqncqJ3T',0,0
$V,11/29/2018,b'$viav looking like a breakout $lite $fnsr $baba $aaoi $flir $tsla $tsm $intc $sne $nvda $amd $csco $nxpi $dco $avava https://t.co/PrEfb09Fla',0.05,0
$V,11/29/2018,b'@ATCNY @rudygamble @Hershkowitzy @DerekCarty I handle this at my auctions with a $v and a $m where $v is *my* valuea https://t.co/VrpSxlUPkC',0,0.083333333
$V,11/29/2018,b'RT @Briefingcom: $SPY $DIA $QQQ $IWM $AAPL $MSFT $V $MA https://t.co/Xy0nUj4OYB',0,0
$V,11/29/2018,b'$viav big call action past few days on viavi $aapl $baba $spy $qqq $fb $amzn $nflx $goog $ibm $ko $pep $momo $gma https://t.co/MS55Z7ARsw',0.052631579,0
$V,11/29/2018,b'RT @Briefingcom: $SPY $AAPL $MSFT $V $UNH $LLY $MDT https://t.co/XuuowgCp77',0,-0.076923077
$V,11/29/2018,b'$SPY $DIA $QQQ $IWM $AAPL $MSFT $V $MA https://t.co/Xy0nUj4OYB',0,0
$V,11/29/2018,b'$SPY $AAPL $MSFT $V $UNH $LLY $MDT https://t.co/XuuowgCp77',0,0
$V,11/29/2018,b'Visa CFO Vasant Prabhu at the Credit Suisse 22nd annual TMT conference - transcript $V \n\nhttps://t.co/eLttePRiPw https://t.co/3LrNpG4VmY',0.166666667,0.071428571
$V,11/29/2018,"b'Are Investors Buying or Selling Visa Inc. (V), and What Should You Do? https://t.co/h9EvTW8WN1 $V #stocks #stockmarket'",0.111111111,0
$V,11/29/2018,"b'$amzn and $v are just catching their breath,, they will be running again soon enough.'",0,0
$V,11/29/2018,"b'Nov 29 Thursday, $V is $139.75\n\nBullish target $140.69'",0,0
$V,11/29/2018,b'20 DMA Support today: $QLD $CRBP $ENG $FCCY $DIA $CTIC $TNDM $WYNN $PIZ $VUG $JMEI $GMOM $PSEC $AOS $CNI $BDJ $Va https://t.co/8FApIY0w6j',0.052631579,-0.111111111
$V,11/29/2018,"b""I've decided to hold off on my option purchases until after the G20 meeting.\nTherefore, MONDAY will be the day whera https://t.co/hyT6w7a5Z6""",0.181818182,0
$V,11/29/2018,"b'Morning highest faded trading range % compared to open (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 100):\n99 - $DGXa https://t.co/6PzIt7dqgo'",0,-0.058823529
$V,11/29/2018,"b'$137,480 of bearish unusual option activity detected for $V https://t.co/YVcP6WpSOZ https://t.co/9yO72blEkq'",0.142857143,-0.058823529
$V,11/29/2018,"b'Tributary Capital Management Has Decreased E Trade Financial Com New $ETFC Stake By $422,730; Js Capital Managementa https://t.co/tjtHIfCUN8'",0,-0.066666667
$V,11/29/2018,"b'Water Island Capital Holding In Rent A Ctr New $RCII Was Has Lifted; As Visa $V Market Value Rose, Holder Koshinskia https://t.co/ncRfymuTRJ'",0.0625,0
$V,11/29/2018,"b""$V Sold to Open Jan'19 145.00 Covered Calls for Premium 2.48; Revenue Generation in Swing Portfolio.""",0.4,0
$V,11/29/2018,b'Global Partners LP $GLP Forms $17.84 Double Top; Moore Capital Management LP Has Decreased Its Visa $V Holding https://t.co/MNtssa3gXQ',0,0
$V,11/29/2018,b'V Option Alert: Dec 7 $138 Puts Sweep (2) at the Ask: 2000 @ $1.4 vs 154 OI; Ref=$140.13 $V',0.285714286,0
$V,11/29/2018,"b'Nov 29 Thursday, $V LOW was $139.65 and hit Bearish targets $140.84YTM$140.15'",-0.142857143,0
$V,11/29/2018,b'Mixed Performance Bag for Now. Revisiting @GoldmanSachs 3Q2018 #HedgeFund Top 10 #stockholdings. What happens if tha https://t.co/YIyIF8DRx5',0,0
$V,11/29/2018,b'RT @bluff_capital: $V Visa on opportunities in the near term and an update on China. https://t.co/dgXByYX3YJ https://t.co/VUIIHg0uzH',0.1,0
$V,11/29/2018,b'11/29 50D MA Watch List: $V $NWSA $IGT $JCI $ACAD $MLCO $BLK $CVX $WYNN $CVNA $XRX $GPS $STX $UNIT $WMT $BKNG $BACa https://t.co/8gCr7c8Bdb',0,0
$V,11/29/2018,b'markets inside day #daytrading #marketprofile #futures $spx $nasdaq $es_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googla https://t.co/JOQzyV4hne',0,0
$V,11/29/2018,b'$ABT $ALL $C $CVX $GE $MET $HPE $HD $V $MA $NKE $MELI $ATVI $VRSK $FISV $ASML $INTC $TTWO $MU $ADBE $SNPS $CHTRa https://t.co/8qx37t9TzU',0,0.076923077
$V,11/29/2018,b'Guggenheim sees good Q4 for payments firms on healthy holiday spend $AXP $MA $V $PYPL $ADYEN $SQ $GPN $TSS https://t.co/Fl9VMFK7fi',0.214285714,-0.071428571
$V,11/29/2018,b'Guggenheim sees good Q4 for payments firms on healthy holiday spend $AXP $V $MA $SQ $PYPL $GPN $ADYEN $TSSa https://t.co/UyVQ9cmxUn',0.214285714,0
$V,11/29/2018,b'$AXP $MA $V - Guggenheim sees good Q4 for payments firms on healthy holiday spend https://t.co/Yks6AF1xtn',0.3,0
$V,11/29/2018,"b'As Visa INC $V Stock Value Rose, State Treasurer State Of Michigan Has Decreased Its Stake by $7.11 Million - https://t.co/af7O9o8TVK'",0.214285714,0
$V,11/29/2018,b'State Treasurer State Of Michigan Position in Visa INC $V Has Lowered as Shares Rose - https://t.co/ropGCLr4JH',0.272727273,0
$V,11/29/2018,"b'As Visa INC $V Share Value Rose, State Treasurer State Of Michigan Has Trimmed by $7.11 Million Its Position https://t.co/E8POtJdXNF'",0.428571429,0
$V,11/29/2018,"b'As Visa INC $V Stock Value Rose, Holder State Treasurer State Of Michigan Lowered Holding - https://t.co/Ge8BW3MLrm'",0.214285714,0.066666667
$V,11/29/2018,b'Share Activity Lifted for Visa Inc. (V) https://t.co/H0BNCybksQ $V #stocks #stockmarket',0,0
$V,11/29/2018,b'You can use the volume of underlying stocks in an #ETF like $SPHQ to understand implied liquidity. @EricBalchunasa https://t.co/qzN2Ctqrv2',0.142857143,0
$V,11/29/2018,b'Visa INC $V Stock Rose While State Treasurer State Of Michigan Trimmed Stake by $7.11 Million https://t.co/Y2EcyGE91s',0.25,0.066666667
$V,11/29/2018,b'Make Money Trading &gt;&gt;&gt;https://t.co/yjh3Y7KLGz&lt;&lt; Join #1 Algorithm Based Trading System $SPX $SPY $MU $NVDA $AMZNa https://t.co/4T0jkIFsSH',0.071428571,0.071428571
$V,11/29/2018,"b'Fiat Chrysler (FCA IM) says it is ""speculation"" that it is mulling a sale of its robotics unit Comau\n\n$AAPL $FBa https://t.co/eZBNJoWfoH'",0,0
$V,11/29/2018,b'US Initial Jobless Claims w/e 234k vs. Exp. 220.0k (Prev. 224.0k) \n\n$AAPL $FB $MSFT $AMD $NVDA $TSLA $GOOGL $MUa https://t.co/8R2nSSLojt',-0.071428571,0
$V,11/29/2018,b'ICYMI: FAANG Video Update for Swing Trading: \n$AAPL $FB $AMZN $FB $GOOGL $NFLX $V\nhttps://t.co/RvE0jlwwKG',0,0
$V,11/29/2018,"b""Brazil's President Elect Bolsonaro says he will accept US President Trump's invitation to visit the US \n\n$AAPL $FBa https://t.co/Lri6uQ3k9z""",0.214285714,0.066666667
$V,11/29/2018,"b""Whitbread (WTB LN)'s sale of Costa to Coca-Cola (KO) receives approval from China regulators\n\n$AAPL $FB $MSFT $AMDa https://t.co/gLB5AIsDvH""",0.076923077,0
$V,11/29/2018,b'Portugal PM says will pay back the remaining IMF bailout loans by the year-end\n\n$AAPL $FB $MSFT $AMD $NVDA $TSLAa https://t.co/Lpb6qcZbnp',0.2,0.25
$V,11/29/2018,b'North Sea Forties crude stream is to load 16 cargoes in January\n\n$AAPL $FB $MSFT $AMD $NVDA $TSLA $GOOGL $MU $BACa https://t.co/cy7CExcbvv',-0.133333333,0
$V,11/29/2018,"b'$V: Visa Inc has lost a star, now a 3 star stock. (https://t.co/1RC4PYjaYC)'",-0.125,0
$V,11/29/2018,b'RT @bluff_capital: $V Visa on opportunities in the near term and an update on China. https://t.co/dgXByYX3YJ https://t.co/VUIIHg0uzH',0.1,-0.1
$V,11/29/2018,b'Assetmark Maintains Holding in Aercap Holdings Nv Shs $AER; Hengistbury Investment Partners Llp Position in Visa $Va https://t.co/uq8WYULJN2',0.142857143,0
$V,11/29/2018,b'$V Visa on opportunities in the near term and an update on China. https://t.co/dgXByYX3YJ https://t.co/VUIIHg0uzH',0.125,0
$V,11/29/2018,b'Golub Group Decreased Its Position in Visa $V as Stock Rose; Oarsman Capital Has Trimmed Its Facebook  $FB Stake bya https://t.co/65ybXBko12',0,0
$V,11/29/2018,b'top Dow 30 gainers Wednesday  $DIA - $BA $UNH $CAT $AAPL $V $HD $GS $MSFT $MMM $MCD $AXP $IBM $JNJ $WMT $NKE $CVXa https://t.co/uOQtXGGLri',0,-0.333333333
$V,11/29/2018,"b'As Visa Com $V Stock Price Rose, Pioneer Trust Bank N A Increased Holding; Schafer Cullen Capital Management Cut Ita https://t.co/Dns2xm03Gj'",0.055555556,0
$V,11/29/2018,b'$V double bottom and 200 SMA reclaimed https://t.co/GxBR5ayHAo',0,0
$V,11/29/2018,b'Mercadolibre $MELI Holder Uss Investment Management LTD Has Cut Stake as Stock Price Rose; Woodstock Raised Its Staa https://t.co/liGXWLRSqW',-0.0625,0
$V,11/29/2018,"b'RT @SeekingAlpha: $V - Visa, Inc. (V) Management Presents at Credit Suisse 22nd Annual Technology, Media &amp; Telecom Conference (Transcript)a'",0.2,0
$V,11/29/2018,"b'$V - Visa, Inc. (V) Management Presents at Credit Suisse 22nd Annual Technology, Media &amp; Telecom Conference (Transca https://t.co/VmArOUOnrW'",0.214285714,0
$V,11/29/2018,b'price x volume leaders Wednesday - $AMZN $AAPL $MSFT $NFLX $FB $BABA $CRM $NVDA $AMD $GOOG  $GOOGL $BA $ADBE $BACa https://t.co/Ascsu643DG',0,0
$V,11/29/2018,b'RT @vrai777: Renewable Energy Laggard ExxonMobil To Power Oil Exploration With Wind And Solar - Forbes a  #vrai777 a $v a... #GreenEnergy a... htta',0.066666667,0
$V,11/29/2018,b'RT @vrai777: Four Monroe County communities consider renewable energy partnership - WXXI News a  #vrai777 a $v a... #GreenEnergy a... https://t.coa',0.266666667,0
$V,11/29/2018,b'RT @vrai777: Tucson Tech: University of Arizona professor advances new fuel-cell technology - Arizona Daily Star a  #vrai777 a $v a... #GreenEna',0.0625,-0.058823529
$V,11/29/2018,"b""RT @vrai777: Wind energy in Kansas 'bright and booming' according to expert - KWCH a  #vrai777 a $v a... #GreenEnergy a... https://t.co/7pJP4zfGvX""",0.307692308,0
$V,11/29/2018,b'DOJ Indicts Hackers for Ransomware That Crippled Atlanta - WIRED a  #vrai777 a $v a... #Computer https://t.co/H1aAOwsbJb',-0.2,0
$V,11/29/2018,b'The Growing Importance Of Cybersecurity Skills - Forbes a  #vrai777 a $v a... #Computer https://t.co/yPtOlqx7Qn',0.222222222,0
$V,11/29/2018,b'10 Cybersecurity Protocols Every Tech Professional Should Follow - Forbes a  #vrai777 a $v a... #Computer https://t.co/BWM0FotROi',0,0
$V,11/29/2018,b'UK cybersecurity agency mounts transparency push - https://t.co/FxEJxh9yWY a  #vrai777 a $v a... #Computer https://t.co/Qzfd54An4y',-0.1,0
$V,11/29/2018,b'How Russian Pornhub Hackers Pulled Off $30M Advertising Scam - Forbes a  #vrai777 a $v a... #Computer https://t.co/1xSnpbP9nM',0,0
$V,11/29/2018,b'Hackers are using leaked NSA hacking tools to covertly hijack thousands of computers - TechCrunch a  #vrai777 a $v a...a https://t.co/t4cUUGN6Tw',-0.153846154,0.071428571
$V,11/29/2018,"b""Dell warns customers about 'potential cybersecurity incident' - https://t.co/QglxkDoo1G a  #vrai777 a $v a... #Computer https://t.co/CsMmTVp7U4""",0,0.076923077
$V,11/29/2018,"b""Russian Hackers Haven't Stopped Probing the US Power Grid - WIRED a  #vrai777 a $v a... #Computer https://t.co/F18m9P4Rzm""",0,0
$V,11/29/2018,b'CyberSat 2018 Panel Calls for Greater Cybersecurity Initiative - Via Satellite a  #vrai777 a $v a... #Computer https://t.co/EUX7Pao0ey',0.090909091,0
$V,11/29/2018,"b""Sennheiser's flawed headphone software is a Trojan horse hackers could exploit - Digital Trends a  #vrai777 a $v a...a https://t.co/beGjVuumc6""",-0.166666667,0
$V,11/29/2018,b'Renewable Energy Laggard ExxonMobil To Power Oil Exploration With Wind And Solar - Forbes a  #vrai777 a $v a...a https://t.co/yg1hM00C0j',0,-0.133333333
$V,11/29/2018,b'Four Monroe County communities consider renewable energy partnership - WXXI News a  #vrai777 a $v a... #GreenEnergy a... https://t.co/3ZyjwtJvsc',0.307692308,0
$V,11/29/2018,b'Tucson Tech: University of Arizona professor advances new fuel-cell technology - Arizona Daily Star a  #vrai777 a $va https://t.co/FK54ZOLJe2',0.071428571,0
$V,11/29/2018,"b""Wind energy in Kansas 'bright and booming' according to expert - KWCH a  #vrai777 a $v a... #GreenEnergy a... https://t.co/7pJP4zfGvX""",0.363636364,0
$V,11/29/2018,b'A push to get Rutgers a and NJ a on 100% renewable energy - New Jersey 101.5 FM Radio a  #vrai777 a $v a...a https://t.co/xwuuXirNbm',-0.1,0
$V,11/29/2018,b'Carrefour deploys hydrogen fuel cell forklifts in new distribution center - Supply Chain Dive a  #vrai777 a $v a...a https://t.co/iaTNZSL7Bc',0,0
$V,11/29/2018,b'Kennedy Space Center Visitor Complex introduces new solar energy technology - Fox 35 Orlando a  #vrai777 a $v a...a https://t.co/tmyDGDMUV1',-0.071428571,-0.066666667
$V,11/29/2018,b'DC City Council unanimously advances 100% renewable energy bill - Utility Dive a  #vrai777 a $v a... #GreenEnergy a... https://t.co/gLgoEZdfLl',0.307692308,0
$V,11/29/2018,"b""$ports a $V GoyalDeepak3 We wonder what's going on inside the mind of Klopp right now... https://t.co/XIi6X1Mqpx""",0.2,0
$V,11/29/2018,b'Travelers strengthens renewable energy team - Insurance Business a  #vrai777 a $v a... #GreenEnergy a... https://t.co/7VTKvSSXGO',0.1,0
$V,11/29/2018,b'$ports a $V Abdisontheroad Pure class Y',0.25,0
$V,11/29/2018,b'From pig poo to power for you: New joint venture will convert methane into renewable energy - Deseret News a a https://t.co/hmbHToYzun',0.2,0
$V,11/29/2018,"b'$ports a $V shxf_ Agree! And as12Twitter, is the best Twitter. Y'",0.166666667,0
$V,11/29/2018,b'$ports a $V TimotheeCamps PSG_inside This looks epic Y ',0,-0.083333333
$V,11/29/2018,b'$ports a $V Muzungu4 This game has all the makings of a classic YTM',0.333333333,-0.090909091
$V,11/29/2018,b'$ports a $V LetMeBeFirmino https://t.co/yGtOtcYxXN',0,0
$V,11/29/2018,b'$ports a $V ChazPalethorpe https://t.co/bRSVRZqtcl',0,0
$V,11/29/2018,b'$ports a $V Opti_Smith LFC PSG_English How many world-class players on one pitch? https://t.co/lZTeiSWNP6',0,0
$V,11/29/2018,b'$ports a $V That feeling when ChampionsLeague as12 is back...\n\nPSG_English vs LFC Y https://t.co/kG6uYYKFav',0,0
$V,11/29/2018,b'$ports a $V RT TwitterFrance: Looking forward to #BallondOr ceremony? Tweet your questions in English or French toa https://t.co/Tsc5hGiBUd',0.083333333,-0.0625
$V,11/29/2018,b'Little Sophia: A New Robot Citizen Has Entered Our World - Forbes a  #vrai777 a $v a... #iOT a  #Robots https://t.co/W8n0MeoRsY',0,0
$V,11/29/2018,b'In 2023 Your Boss Will Be A Robot (And You Will Love Her) - Forbes a  #vrai777 a $v a... #iOT a  #Robots https://t.co/xKB54YCsiZ',0.272727273,0
$V,11/29/2018,b'Learning how to work with your robot colleagues - https://t.co/ajuAdSYcuU a  #vrai777 a $v a... #iOT a  #Robots https://t.co/NrkbKFhKaj',0.111111111,0.125
$V,11/29/2018,b'TechCrunch returns to Berkeley this April for TC Sessions: Robotics + AI - TechCrunch a  #vrai777 a $v a... #iOT a a https://t.co/6sQOsGx3mB',0.1,0
$V,11/29/2018,"b'YouBionic adds creepy hands to SpotMini, the creepy robot dog - TechCrunch a  #vrai777 a $v a... #iOT a  #Robots https://t.co/5XVJ06cyTe'",0,0
$V,11/29/2018,b'Leading University of Washington professor joins AI2 as artificial intelligence talent wars continue - GeekWire a a https://t.co/tbTLj46G3L',0.166666667,-0.095238095
$V,11/29/2018,"b""Smart foam and artificial intelligence could help robots know if they're injured - Popular Science a  #vrai777 a $va https://t.co/15IFnCeU2k""",0.076923077,0
$V,11/29/2018,b'Teach yourself about machine learning and artificial intelligence - MarTech Today a  #vrai777 a $v a... #iOT a  #Robots https://t.co/PUBXmeG9Pr',0.090909091,0
$V,11/29/2018,b'Why Data Is King in the Artificial Intelligence World - Government Technology a  #vrai777 a $v a... #iOT a  #Robots https://t.co/4zUWFv5mTc',0,0
$V,11/29/2018,b'Which Industries Are Investing in Artificial Intelligence? - Priceonomics a  #vrai777 a $v a... #iOT a  #Robots https://t.co/rEHtfE6HpB',0.1,-0.214285714
$V,11/29/2018,"b""Today trading from San Francisco, CA. Silicon Valley, the country's center of the contemporary technology developmea https://t.co/u5NXf226o5""",0,0
$V,11/29/2018,b'Watch The #Stocks #DayTrading Video Journal for $MSFT $TSLA &amp; $V using the @tradethefifth #BlackBoxBreakout Indicata https://t.co/DBWu7fx349',0.076923077,0
$V,11/29/2018,b'#bull day $GOOGL $FB $JPM $C $BAC $WFC $AAPL $PM $PG $GE $HON $JNJ $CSCO $MSFT $INTC $TWTR $TSLA $V $DIS $UNH $VZa https://t.co/0NuebiZMV8',0,0
$V,11/29/2018,"b'$V has an Altman-Z score of 5.94, meaning it is financially healthy with little risk of bankruptcy.a https://t.co/9WrDFtfZGD'",0,-0.05
$V,11/29/2018,b'It is illegal in 10 states to charge extra for using a credit card. $V',0,0
$V,11/29/2018,b'$V is Bullish above $138.15. Trade near  $138.15 https://t.co/1Mb5ffZLyY https://t.co/8F3UOsIRn8',0,0
$V,11/29/2018,b'$FDX $WMT $V $AAPL:\n\nSeven Phishing Scams in 2018 and How to Protect Yourself:\n\nhttps://t.co/T22AigNXNz',0.142857143,-0.133333333
$V,11/29/2018,b'@hks55 $V lol https://t.co/RGcZWh0Xpp',0,0
$V,11/29/2018,b'$V',NA,0
$V,11/29/2018,b'Made $15K today ...thanks to the option trades from https://t.co/bhBIATvAEt  $ENDP $TSN $BAC $CNX $IAC $EA $PMa https://t.co/VQKRh1MIxy',0.153846154,0
$V,11/29/2018,b'Traders Sell Visa $V on Strength $V https://t.co/5lQAbmgz7I',0,0
$V,11/29/2018,b'$V I.V. in the ATM 30-Nov-18 Drops -6.1% to 20.6. Options Imply a Move of A1.5% with 2 Days to Exp https://t.co/KiP2bf1x5t',0,-0.066666667
$V,11/29/2018,"b'Nov 28 Wednesday, $V closed $141.44\n\nBearish target $140.84\nBearish target $140.15\nBearish target $136.26'",0,0
$V,11/29/2018,b'Will the US $ weaken futher? $SPY $UUP $DIA $UCO $USO $GLD $XLK $XLE $XLF $XLP $XLY $XLV $XLB $XLI $XLU $JPM $BACa https://t.co/69ZYpXr9VW',-0.047619048,-0.125
$V,11/29/2018,b'Top stocks with TA score trending DOWN (SP500):\n$CBS $CDNS $BSX $ARE $ROST $MA $FISV $ANET $PYPL $DLTR $SNPS $DISCKa https://t.co/reaz0oCtNK',0,-0.125
$V,11/29/2018,"b""Market strong after Powell's words which turned a lot of my trades to the green after having added to my positionsa https://t.co/5AYe89jbD7""",-0.1,0
$V,11/28/2018,b'Price Moves vs Expected Moves $PYPL $MA $V $C $MS $AXP $BAC $GS $WFC $KEY $JPM $RF https://t.co/T6y5z4l70A',0,0
$V,11/28/2018,b'Will the #Fed rally last #StockNerds Y https://t.co/9r8u78UMWZ \n\n$SPY $QQQ $AMZN $AAPL $ NVDA $V $MA #bonds #golda https://t.co/aVMrpZlJG2',0,0
$V,11/28/2018,"b'Options Report - November 28, 2018  via @YouTube $amd $goog $aapl $maft $cat $fb $v $jpm $c $gm $f $qqq $eem $ostka https://t.co/W9WwVTqsO4'",0,-0.125
$V,11/28/2018,"b'Options Report - November 28, 2018 https://t.co/Xyzz1Ucq8i via @YouTube $amd $goog $aapl $maft $cat $fb $v $jpm $c $gm $f $qqq $eem $ostk'",0,0
$V,11/28/2018,b'Stock Technical Analysis - Watchlist Review - Nov 28\n-----\n$SPY $SPX $VIX $GLD $GDX $TIF $PZZA $AAPL $AMZN $TWLOa https://t.co/w9LAcZhsub',0,0
$V,11/28/2018,b'$V Option Order Flow Sentiment is 50.2% Bullish. https://t.co/fPtaSFAsJ5',0.166666667,0
$V,11/28/2018,b'Here are the stocks that powered the Dow after the FedaTMs Powell soothed investors - The Federal Reserve chairman sea https://t.co/lCFyI1DbjK',0.076923077,0.090909091
$V,11/28/2018,b'Stocks score biggest rally in 8 months as Powell eases rate hike fears https://t.co/k9QMlOsNGT $AMZN $AAPL $MSFTa https://t.co/8WqT3rGiJt',0.066666667,0
$V,11/28/2018,b'$V HIGH was $141.54\n\nclosed $141.44 Y https://t.co/m4SOUrRAsV',0,0
$V,11/28/2018,"b""Today's profit is $21,000 Acct val $619,000\nThe higher power is confirming that I've made the RIGHT DECISION!\nI plaa https://t.co/1nW0mwCJqN""",0.142857143,0
$V,11/28/2018,b'#estate asset watch - price x volume leaders today - $AMZN $AAPL $MSFT $NFLX $FB $BABA $CRM $NVDA $AMD $GOOGa https://t.co/vRLTFyLTgM',0.058823529,0.090909091
$V,11/28/2018,b'#estate asset watch - top Dow 30 gainers today $DIA - $BA $UNH $CAT $AAPL $V $HD $GS $MSFT $MMM $MCD $AXP $IBM $JNJa https://t.co/RyHcnvl83Y',0.055555556,-0.071428571
$V,11/28/2018,b'$AXP American express \n$V Visa \n$BA Boeing\nN34 N14N  12NNN12N o341412   12   NoN34N Nasdaq.\nYN2N  2 34N34121234a https://t.co/MKDi3tNRNY',0,0
$V,11/28/2018,b'Visa Cl A $V Shareholder Woodstock Has Lifted Its Stake by $1.06 Million; Rockshelter Capital Management Has Decreaa https://t.co/XzpR9mYG8a',0.090909091,0
$V,11/28/2018,"b'Nov 28 Wednesday, $V NEW HIGH was $141.18 and hit Bullish target $140.48YTM'",0,0
$V,11/28/2018,"b'Beauty risk-on day Y! \n\nPortfolio changes were salient:\n1. $adbe, $goog, $v crushing \n2. $apha proving itself, it aa https://t.co/jeQRCIHBbB'",-0.083333333,-0.0625
$V,11/28/2018,"b'Monetta Financial Services Has Upped By $528,000 Its Visa $V Position; Raytheon Company $RTN Shorts Lowered By 11.4a https://t.co/VwEHjUCT3x'",-0.090909091,0.090909091
$V,11/28/2018,b'It is a beautiful day when you see $V above $140 a share again. Welcome back Y S',0.428571429,0.071428571
$V,11/28/2018,b'$V non stop',0,0
$V,11/28/2018,"b'Mid-day highest trading range % compared to open (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 100):\n97 - $AXP\n96 -a https://t.co/MlCJLDsO4K'",0,-0.083333333
$V,11/28/2018,"b'RT @tagthatstock: $amzn and $v breaking out,,,,,,,should be ws / media darlings for several weeks/months'",-0.111111111,0
$V,11/28/2018,"b'$amzn and $v breaking out,,,,,,,should be ws / media darlings for several weeks/months'",-0.142857143,0.125
$V,11/28/2018,b'Try our swing trading service built for individuals who want to trade longer-term timeframes around their full-timea https://t.co/yPm7pM2TOV',0,0
$V,11/28/2018,b'Relief Rally\n\nDonald &gt; Powell \n\nGrowth Stocks Rebound \n\n$NVDA Nvidia\n$GOOGL Google\n$AMZN Amazon\n$MA MasterCarda https://t.co/3NDh0eAaza',0,0
$V,11/28/2018,b'$V in the thin zone on the daily keep eye on 140.50ish for next level. Nice 2.5% move today. Stop raised no green to red and will make coin',0.111111111,-0.0625
$V,11/28/2018,b'Huge news release today by Jerome Powell. We could see this bearish market change itaTMs time. $SPY $QQQ $DJIA $MSFT $AAPL $AMZN $BABA $FB $V',0,0
$V,11/28/2018,b'Rough go the last few weeks but held strong and today it pays.. $MSFT and $V Ys',0.125,0
$V,11/28/2018,b'Weiss added to his $V $MA and ignoring $SQ $PYPL',-0.333333333,0
$V,11/28/2018,b'RT @stoxline: $V #V Both technicals and fundamentals are looking strong. Looking for breakout at 145.46. https://t.co/JKIjuen5ZK',0,0
$V,11/28/2018,"b'Nov 28 Wednesday, $V HIGH was $138.54 and hit Bullish target $136.25YTM'",0,0
$V,11/28/2018,"b'With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/35YA8IpLOO? Winninga https://t.co/sMsHMcp9PT'",0.166666667,0.133333333
$V,11/28/2018,b'#estate asset watch- price x volume leaders this morning - $AMZN $AAPL $CRM $AMD $MSFT $BABA $NVDA $NFLX $FB $BAa https://t.co/tTlWOl3aeU',0.058823529,0
$V,11/28/2018,"b""RT @MarketStatisti1: Markets reaction to Chairman Powell's speech on Wednesday? $SPY $DIA $UCO $GLD $IWM $XLF $XLK $XLE $XLU $XLV $XLP $XLYa""",0,0
$V,11/28/2018,"b'Stocks to watch today! $INFY, $CVS, $PFE, $V, $XOM, $DIS, $AFSI, $CMCSA, $ROST . https://t.co/B8Ox4R1n4N'",0,0
$V,11/28/2018,b'$V https://t.co/jNtraRz2ct',0,0
$V,11/28/2018,b'$V #V Both technicals and fundamentals are looking strong. Looking for breakout at 145.46. https://t.co/JKIjuen5ZK',0,0
$V,11/28/2018,"b'$msft $v $aapl $csco strong today, good strategy to be long strong names and short $spy\nMarket neautral'",0,0.071428571
$V,11/28/2018,"b'$V:\n\nBuybacks, Dividends, or Neither: Which Should Investors Prefer?:\n\nhttps://t.co/ybIb3aNHnP'",0,0
$V,11/28/2018,b'Top Implied #Volatility Decliners $DKS $TIF $CRM $NTNX $WB $MSFT $BGCP $V $AMZN $QQQ $DIA $ADBE $BIDU $SPY https://t.co/xCUwW6yNvE',-0.117647059,0
$V,11/28/2018,b'$V showing a lot of strength so far',-0.25,0
$V,11/28/2018,"b'$V found S at 200-dMA; if Pivot S 136.15 fails could retest 133.67, close over 137.87 puts 139.76 in focus; Swing Pa https://t.co/1P03mPC07z'",-0.1,-0.0625
$V,11/28/2018,b'markets #gapup #daytrading #marketprofile #futures $spx $nasdaq $es_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googla https://t.co/g0WSIkIKV6',0,0
$V,11/28/2018,b'Make Money Trading &gt;&gt;&gt;https://t.co/yjh3Y7KLGz&lt;&lt; Join #1 Algorithm Based Trading System $SPX $SPY $MU $NVDA $AMZNa https://t.co/mKwGEsI3do',0.071428571,0.076923077
$V,11/28/2018,b'Short sale volume(not short interest) for $AXP on 2018-11-27 is 67%. https://t.co/iDmQSKahBI $DFS 57% $MA 53% $V 34% $C 27%',0,-0.153846154
$V,11/28/2018,b'Visa INC $V Market Value Rose While Adell Harriman &amp; Carpenter INC Lowered Its Stake by $183.71 Million - https://t.co/hALM3VrjFT',0,0.083333333
$V,11/28/2018,b'Visa INC $V Share Price Rose While Adell Harriman &amp; Carpenter INC Has Trimmed Its Stake - https://t.co/HCTtW73OK2',0.076923077,-0.166666667
$V,11/28/2018,"b'As Visa INC $V Stock Value Rose, Adell Harriman &amp; Carpenter INC Has Lowered Stake https://t.co/KkpGd27sMY'",0,0
$V,11/28/2018,b'Adell Harriman &amp; Carpenter INC Has Decreased Visa INC $V Position by $183.71 Million as Shares Rose - https://t.co/WELiB8y2yF',0.076923077,0
$V,11/28/2018,"b'As Visa INC $V Stock Value Rose, Holder Adell Harriman &amp; Carpenter INC Has Trimmed by $183.71 Million Its Stake https://t.co/FGBo5dsfeC'",0.0625,0.066666667
$V,11/28/2018,b'11/28 200D MA Watch List: $VXX $SHOP $DE $M $SPOT $AVGO $CBS $SIG $SQ $GME $BX $TPX $LNG $PYPL $TSRO $OKTA $UNITa https://t.co/MGaDBXpnCF',-0.0625,0
