Company,Date,Tweet,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,GeneralScore,LMScore
$HD,11/28/2018,"b'$GRWG Darren Lampert, Co-Founder and CEO, said, ""This was another great quarter of growth for GrowGeneration, witha https://t.co/MCqD0lRBwf'",J. Grounds,"Missouri, USA",1952,2274,10759,17337,0,0.076923077
$HD,11/28/2018,"b'$GRWG $ACB GrowGeneration Corp Revenue up 86% to $20.0 million for 9 Months, Aurora Cannabis revenue up 260% year oa https://t.co/iEltCaU3iZ'",yumitorotan,,11,173,1153,585,0,0
$HD,11/28/2018,b'Closing my $HD position of 1000 shares that was opened today for a 2.68% gain.',TechREDEF,,1568,165,35742,2,0,0.166666667
$HD,11/28/2018,b'@SunriseTrader Y A $HD Nice continuation today.',ZOECAN,,75,1242,8840,925,-0.111111111,0
$HD,11/28/2018,b'@TraderAmogh Ty  $HD working for us both. WTG',Quillcy Porcupine,"Texas, USA",186,96,285,383,0.058823529,0
$HD,11/28/2018,"b'Yes  , profit taking day $spy $msft $hd  $eww https://t.co/YC4JA46aML'",みけママ＠久しぶりにアイツがやってきた,南関東のあそこらへん❤,942,704,10325,18456,0.066666667,0.125
$HD,11/28/2018,b'$WMT $HD $DG - U.S. retailers prep for new tariffs https://t.co/ClQfmRqRW6',RookieCitySergeant,Major East Coast City,7998,1021,19851,17653,0.133333333,0
$HD,11/28/2018,b'#Dividend Today\n$AAON $ADI $CWAI $DNBF $ERF $EVRG $FBND $FCOR $FDHY $FLDR $FLTB $GFF $HD $IBD $KCCB $KCNY $LSSTa https://t.co/pHZnjRKCnf',Eric Miller,"Dayton, OH",1260,1727,5287,79535,0.166666667,0
$HD,11/28/2018,b'#estate asset watch- price x volume leaders this morning - $AMZN $AAPL $CRM $AMD $MSFT $BABA $NVDA $NFLX $FB $BAa https://t.co/tTlWOl3aeU',ひろ💚NAKAMA,大阪,324,398,12061,13511,-0.166666667,0
$HD,11/28/2018,"b""RT @MarketStatisti1: Markets reaction to Chairman Powell's speech on Wednesday? $SPY $DIA $UCO $GLD $IWM $XLF $XLK $XLE $XLU $XLV $XLP $XLYa""",TopDeals Videojuegos,,1107,4848,33056,25,0,0
$HD,11/28/2018,b'$MS $BEN\n$EARN $ONE $ALL $HUBS $AGO\n$I $ATE $HD',Terry Davis,"Stockton, California",1076,788,13166,4043,0,0
$HD,11/28/2018,"b""RT @FoolMCochrane: In 5 yrs time, I doubt we will be thinking about how the #housing cycle was in late '18 or this quarter's margins. No, Ia""",V. T.,Unites States,6860,6702,60300,26286,0,-0.25
$HD,11/28/2018,"b'$LOW (@Lowes) is a good company, but itaTMs not $HD (@HomeDepot).\n\nhttps://t.co/8JBoACjrBX'",リッチニートプロジェクト,,1140,1602,13495,0,0.333333333,0.142857143
$HD,11/28/2018,b'@ljzaz @hks55 $HD',HyperX,"Fountain Valley, CA",981018,775,28099,21344,0.058823529,0
$HD,11/28/2018,b'@lziics $HD',カロメーター,ちたま,1320,2,274327,1,0,0
$HD,11/28/2018,b'Long 1000 shares of $HD at $171.25 for a swing trade.',左京,,827,2773,43158,465,-0.066666667,0
$HD,11/28/2018,b'$WMT $HD $DG - U.S. retailers prep for new tariffs https://t.co/cFrYGKmKlS',All Author,,13355,14429,68797,124,0.222222222,0
$HD,11/28/2018,b'$HD Took some off @ 172.20 . Stop moved on rest to 171.50',ho ho ho z,,1092,719,69405,231323,-0.066666667,-0.25
$HD,11/28/2018,b'$HD: DEC 175 CALL Activity .. 1k @$3.60 by OFFER .. Expire DEC 28',Nan Hougham,Argentina,604,986,2416,831,0.111111111,0
$HD,11/28/2018,b'$PCG $VALE $ROKU $ADSK $BBY $HD $ROKU $NFLX $PYPL lows',Jess 🙃,Montreal,1255,1333,40043,56815,0.111111111,0
$HD,11/28/2018,"b'$HD Due to strong D/T stock may remain oversold for a while; Flat MoMo, S 172.09, close over R 180.27 puts 184.27 ia https://t.co/3xfKL4EevO'",🌟🎠Lyndy🛷🌲,England,1258,4155,40653,22021,0.222222222,0
$HD,11/28/2018,"b'$WMT $HD $AMZN $DLTR $TGT American retailers pressure Chinese suppliers amid tariffs, WSJ reports  Big American reta https://t.co/fobRKVzEQE'",TPF ペチョン&ちーぐ,,263,339,492,238,-0.1875,0
$HD,11/28/2018,"b'$WMT $HD $AMZN $DLTR $TGT American retailers pressure Chinese suppliers amid tariffs, WSJ reports  Big American reta https://t.co/eNZPC2Q8qv'",마유미 mayumi,東京,694,673,366640,177200,0.222222222,0
$HD,11/28/2018,b'$DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/JeGQyCT3Ne',Tito Metal,A galaxy far far away...,116,262,6401,6667,0,0
$HD,11/28/2018,b'$WMT $HD $DG - U.S. retailers prep for new tariffs https://t.co/1G3JxUcEPX',Aracely Salazar,USA,14,250,2338,31,0.111111111,0
$HD,11/28/2018,"b""Fundamental research predicted weakness in $HD long in advance, let's start talking about $HUM...""",METAL JAPAN RECORDS,,3525,3917,149306,118,-0.066666667,0
$HD,11/28/2018,"b'As Home Depot INC $HD Stock Rose, Hl Financial Services LLC Increased Holding - https://t.co/8XQYCwvoTM'",🚀 Mon-ChatBot.com,"Bordeaux, France",777,1351,14803,8256,0,0
$HD,11/28/2018,"b'As Home Depot INC $HD Stock Price Rose, Hl Financial Services LLC Has Increased Position - https://t.co/u0eEY0Htis'",GamesRadar+,"San Francisco, CA | Bath, UK",1013436,686,72174,1089,0,0.083333333
$HD,11/28/2018,b'Hl Financial Services LLC Maintains Stake in Home Depot INC $HD https://t.co/tyjp7UrIin',Aydan Orgat,Boston,1804,2377,38008,55119,0,0
$HD,11/28/2018,b'$WMT $HD $DG - U.S. retailers prep for new tariffs https://t.co/9BIJ4eLV0M',Penny for Your Pocket,Click the link below,19,43,811,1,0,0
$HD,11/28/2018,b'Holder Hl Financial Services LLC Lifted Home Depot INC $HD Holding - https://t.co/fgySCA2LbL',Susan Stec,PRAZERES CEMETERY ,5910,5382,39813,720,-0.058823529,0
$HD,11/28/2018,b'Stock market awaits Powell speech as equities recover https://t.co/gqUxoIbOR7 via @YouTube\n\n$cl\n$es\n$nq\n$SVXY\n$HDa https://t.co/jekFRZUQSp',Katie Hinde,"Phoenix, AZ",16596,4813,47545,82425,0.142857143,0
$HD,11/28/2018,"b'As Home Depot INC $HD Market Valuation Rose, Hl Financial Services LLC Has Raised Holding https://t.co/gg5hQtKLp0'",𝔓𝔩𝔰 𝔰𝔢𝔫𝔡 𝔥𝔢𝔩𝔭,Hell.,112,408,2501,9247,0,0
$HD,11/28/2018,b'Try our swing trading service built for individuals who want to trade longer-term timeframes around their full-timea https://t.co/1zKHaQa9CY',Denise Sanger,Florida,3005,3041,48205,67,-0.071428571,0
$HD,11/28/2018,"b""Week's Most Significant #Insider Trades: Week of November 19, 2018 $AAL $AAPL $CHD $FL $HAS $HBI $HD $K $PSX $VTRa https://t.co/QW1TeJEzce""",KirstysCreationStore,"Crewe, England",2650,1038,44270,37026,0.076923077,0
$HD,11/28/2018,b'$WMT $HD $DG - U.S. retailers prep for new tariffs https://t.co/mCF5Vx48LS',𝚁𝚎𝚗𝚊𝚎 𝙼𝚌𝙱𝚛𝚒𝚊𝚗 ✎,"Thousand Oaks, California",212,380,8814,1990,0.142857143,0
$HD,11/28/2018,b'U.S. retailers prep for new tariffs $WMT $HD $TGT $DG https://t.co/rMHWh8peTv https://t.co/6xcOdrg7Up',古本ガレージBAN倉庫,札幌市北区北２９条西５丁目２－２３,1635,1493,203363,63,0.153846154,0
$HD,11/28/2018,b'$WMT $HD $DG $TGT:\n\nUS retailers prep for new tariffs:\n\nhttps://t.co/pg8daDPJHE',Erich Cuadros,,98,179,1121,7,0.142857143,0
$HD,11/28/2018,"b'CannaGreed Featured: $GRWG $ACB GrowGeneration Corp Revenue up 86% to $20.0 million for 9 Months, Aurora Cannabis ra https://t.co/npxL1elm2h'",𝕎𝕚𝕟𝕥𝕖𝕣 𝕀𝕣𝕖𝕝𝕒𝕟𝕕 ❄️🎄☃️,probs smokin,298,226,10540,5310,0.142857143,0
$HD,11/28/2018,"b'$GRWG $ACB GrowGeneration Corp Revenue up 86% to $20.0 million for 9 Months, Aurora Cannabis revenue up 260% year oa https://t.co/2CKuhIdqfc'",45Rabbit,,16,14,123,1406,0.142857143,0
$HD,11/28/2018,"b'$GRWG Darren Lampert, Co-Founder and CEO, said, ""This was another great quarter of growth for GrowGeneration, witha https://t.co/XPkR1BuHtF'",競馬info,,466,356,49976,4,0.142857143,0.076923077
$HD,11/28/2018,"b'$GRWG As of September 30, 2018, the Company had total assets of $36.2 million compared to total assets of $9.2 milla https://t.co/p1okjrmfrd'",delete,,79,0,198831,0,0.153846154,0
$HD,11/28/2018,"b'$GRWG Three new stores acquired in Q3 2018, one of which was our new e-commerce site, https://t.co/FRxyGLJPAma https://t.co/lv7gpsFRAo'",しょーけん,,152,180,484,1392,0,0
$HD,11/28/2018,b'(US) U.S. Retailers reportedly take steps to adapt supplies from China - U.S. financial press\n\n- Article piece menta https://t.co/ESat07n5Pm',Larry Boorstein,"Virginia, USA",375,327,26433,2213,0,-0.076923077
$HD,11/28/2018,"b'$GRWG The Company had $14.3 million in cash and cash equivalents at September 30, 2018 #Hemp #Cannabis #Hydroponicsa https://t.co/5S1Xa4wqT7'",ホイミ,,139,196,16977,17314,0,0
$HD,11/28/2018,"b'$GRWG YTD revenue of $20 million, up 86% compare to YTD revenue of $10.7 million for 2017 #Hemp #Cannabisa https://t.co/qceQEPRSa3'",Elizabeth,"Birmingham, England",481,2957,19018,6976,0.083333333,0
$HD,11/28/2018,b'$HD may see a sustained bounce here. Low of $167 may be stop-loss floor all traders put in. Heavy volume past two ta https://t.co/UPqrIfJpI9',Fatimus Maximus,Mount Olympus,203,329,3566,2614,0,0
$HD,11/28/2018,"b'$GRWG Revenue of $8.4 million, up 109%, compared to revenue of $4.0 million for the 3rd quarter of 2017 #Hempa https://t.co/3xVpZbj8ll'",I.am.Kozak2,,14,38,304,561,0,0
$HD,11/28/2018,"b'$GRWG YTD revenue of $20 million, up 86% compare to YTD revenue of $10.7 million for 2017 #Hemp #Cannabisa https://t.co/yOZHU1IPN8'",Prepper Living,,2291,465,7765,2113,0,0
$HD,11/28/2018,"b'$GRWG The Company had $14.3 million in cash and cash equivalents at September 30, 2018 #Hemp #Cannabis #Hydroponicsa https://t.co/Gpa9Oo7POi'",Kirsten Rego,,213,190,4382,9029,0,0
$HD,11/28/2018,"b'$GRWG As of September 30, 2018, the Company had total assets of $36.2 million compared to total assets of $9.2 milla https://t.co/q5A7wgmrwR'",RinaMIN,,15,204,60,28,0.076923077,0
$HD,11/28/2018,"b'$GRWG Three new stores acquired in Q3 2018, one of which was our new e-commerce site, https://t.co/FRxyGLJPAma https://t.co/oAnyyUU6fI'",my_de,,99,2,91640,0,0.214285714,0
$HD,11/28/2018,"b'$GRWG Revenue run rate guidance in excess of $42 million heading into 2019, $10.0 million for Q4 2018 #Hempa https://t.co/PmONTCiuk8'",＠ｍｉｉｉｉkarin,日本 大分,3,41,226,49,0,-0.090909091
$HD,11/28/2018,b'$AMZN $DLTR $HD $TGT $WMT:\n\nAmerican Retailers Squeeze Chinese Suppliers as Tariffs Start to Hurt:\n\nhttps://t.co/j59qcysJnQ',Mashaa,"Palm Beach Gardens, FL",845,875,53658,32124,0,-0.076923077
$HD,11/28/2018,b'Want automatic email alerts for $GPN $HD $BSBR $TRQ $LKQ? Subscribe to MarketBeat Daily https://t.co/nSJuDsYidj',MyBeerFestival,"Los Angeles,",3715,4288,18127,19284,0,-0.083333333
$HD,11/28/2018,b'price x volume leaders Tuesday - $AMZN $AAPL $NFLX $NVDA $MSFT $AMD $BABA $TSLA $FB $UTX $GOOGL $GOOG $ORCL $INTCa https://t.co/o2ewW4EM5j',#ArtPromoter,South Africa,15874,16341,232782,2457,0.117647059,0
$HD,11/28/2018,b'$IM $HD\n$IM $MY $CAB $OUT $HUBS\n$IT $HUM $A $GEL $AT $A $FUR',AKBニュース,,1024,1004,90164,0,0,0
$HD,11/28/2018,"b'RT @MttsTrading: MTTS DAILY WATCHLIST FOR NOVEMBER 28TH, 2018 $PRU $HD $BBYA $MCHP https://t.co/gjUAogvUHl'",Gaurav Jolly,India,49,162,441,39,0,0
$HD,11/28/2018,b'Y1YY2 #BullMarket Y https://t.co/ossd9HUZUl Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/gTivWPbT1b',梓乃,福山潤/細谷佳正/KENN,160,867,6906,735,0,0
$HD,11/28/2018,"b'MTTS DAILY WATCHLIST FOR NOVEMBER 28TH, 2018 $PRU $HD $BBYA $MCHP https://t.co/gjUAogvUHl'",☆エース☆株&FX&仮想通貨,,3767,630,25932,173236,0,0
$HD,11/28/2018,b'Y1YY2 #BullMarket Y https://t.co/VwpCj5f8Rj Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/1pE5p033fP',あきこ,,6,176,703,5,0,0
$HD,11/28/2018,b'Investors Sell Shares of Home Depot $HD on Strength $HD https://t.co/E1epW83uJL',ホイミ,,139,196,16978,17314,0.1,0.142857143
$HD,11/28/2018,"b""Week's Most Significant Insider Trades: Week of November 19, 2018 $AAL $AAPL $CHD $FL $HAS $HBI $HD $K $PSX $VTRa https://t.co/kt61BoveKU""",みずぽん,日本,76,155,553,635,0.076923077,0
$HD,11/28/2018,b'Looking to add a bit of $hd to my long portfolio.   Home building sector looking like a decent swing. https://t.co/iKT0refq7B',カピターノ@ネトウヨ認定パヨク,,1405,1405,48576,35978,0,0
$HD,11/28/2018,b'$HE $STAY $HD\n$I $FLOW $FOR $A $BID\n$HE $FLY $ONE $INN $TOO $LOW',カエルさん,EAGLE JUMP,36,265,1839,178,0.111111111,0
$HD,11/28/2018,b'$HD is in White Marubozu winning 62.86% in the past. https://t.co/aiiBIWSUZm',郵政仮面（超）相互フォロー100％,静岡 清水区,8834,8756,308933,34106,-0.2,0.2
$HD,11/28/2018,b'RT @dgarciacharts: $HD Daily / Hourly starting to push out of this base. https://t.co/2BKH2ibYUs',まさお,,221,322,9960,1409,0,0
$HD,11/28/2018,b'Great call today on $ASNS. Chat members banking once again. Join our #free discord now https://t.co/GCoRyWinRw $fba https://t.co/WmfIBld8BM',"Jake Devlin, Author","Bonita Springs, Florida",4693,3425,8778,317,0,0.071428571
$HD,11/28/2018,b'RT @cfromhertz: $HD Weekly chart \n- so far holding its top of its yearly value area $162.20 https://t.co/5s90ZgtI49',やまだでんき,🇯🇵Lv.17,211,101,3662,2713,0,0
$HD,11/28/2018,"b""Today's Unusual #Options Activity $AKS $GS $DG $HD $SONO $BMY $PCG See the full list at https://t.co/gT09fRkjbia https://t.co/TFCqEPVL3o""",里香(さとか),,186,563,18985,13737,0,0
$HD,11/28/2018,b'$HD Weekly chart \n- so far holding its top of its yearly value area $162.20 https://t.co/5s90ZgtI49',Dont Link Me,D(M)V,1929,985,42489,59676,0.285714286,0
$HD,11/28/2018,"b""After days of trying, I couldn't separate the tie.  However, at 1 p.m., I was successful at reducing the upward rata https://t.co/5xTzzL1oaN""",ami,"Tulsa, OK",352,234,21135,7935,0.25,0.090909091
$HD,11/28/2018,"b'As you can see, ETFs have tied $HD to $LOW.  They had a 1:4 upward ratio, so for every 1% $HD increased, $LOW woulda https://t.co/Sy8jtvpBu5'","人工知能,機械学習関係ニュース研究所",,14669,5341,18011,7044,0.071428571,0
$HD,11/28/2018,b'ACTIVE TRADERS Try one of these FREE trading guides:\n\nhttps://t.co/BYZtw3y64c\n\n$NFLX $TSLA $AAPL $HD $GS $FB $AMZN $GOOGL $NVDA',Gates to Tangier,getBook.at/Gates2Tangier,1785,2139,56637,725,0,0
$HD,11/28/2018,b'RT @MarketStatisti1: Who will compromise more @ G20 meeting? $spy $dia $uco $iwm $gld $xle $xlk $xlp $xly $xlu $xlf $xlb $xli $xlv $jpm $caa',The Realist Gamer,United Kingdom,24,477,882,138,0.428571429,-0.05
$HD,11/28/2018,"b""In 5 yrs time, I doubt we will be thinking about how the #housing cycle was in late '18 or this quarter's margins.a https://t.co/qCv1LnbQOZ""",SHOUT my Book,,98330,74172,171426,441,0,-0.272727273
$HD,11/28/2018,b'RT @TraderAmogh: $HD New Swing today. Hard to Ignore the bullish bias in this Stock since past two days.\nLong @ 171.50\nStop @ 166.50 (3% ria',EtsyRetweeter,"California, USA",10076,11086,103852,637,0,-0.125
$HD,11/28/2018,"b""Markets reaction to Chairman Powell's speech on Wednesday? $SPY $DIA $UCO $GLD $IWM $XLF $XLK $XLE $XLU $XLV $XLPa https://t.co/N78xBZLNOR""",☃️a jimmy neutron xmas special,Cloudbank,72,307,3493,3670,0,0
$HD,11/28/2018,"b'Wednesday: $CRM, $ADBE, $HD, $AAPL, $FB'",M.J. Rocissono,,7250,6612,64537,61864,0,0
$HD,11/27/2018,"b'$HD:\n\nNew Insider Filing on\n\nChairman, CEO &amp; President\n\nCRAIG A MENEAR:\n\nhttps://t.co/WHkqJerCD1'",#BetterCallClaude,"Bedford Stuyvesant, Brooklyn",612,1188,20398,1764,0,0
$HD,11/27/2018,"b'$HD Home Depot, Inc. (The) SEC Filing: Form 4 https://t.co/MtBBaQep1e'",Daniel Rineways,"Geneva, Switzerland",6,10,7869,2,0,0
$HD,11/27/2018,b'RT @TraderAmogh: $HD New Swing today. Hard to Ignore the bullish bias in this Stock since past two days.\nLong @ 171.50\nStop @ 166.50 (3% ria',トヒトヒ,,13,0,44373,0,0,-0.125
$HD,11/27/2018,b'$GE $X $PGR $FOSL $WFC $PAA $AKS $AA $CRM $DKS $TGT $AMD $X $GILD $BP $GM $HD $NLY $BMY $SONO $DKS $JKS $GS $PSEC Ua https://t.co/0jhgcslATM',Andre Perfume,"San Diego, California",10,7,451,0,0,0
$HD,11/27/2018,b'Bought $HD options today for $2.21 febr 19 exp 185 this one looks good for a quick trade tons of bagholders look ata https://t.co/U7T28laDc6',つぶやきマシーン,,3479,4956,10021,2,0,0.066666667
$HD,11/27/2018,b'Sold off a little $HD at the close. Still in the hole on most of he rest. Also underwater on $HBAN. But it was a goa https://t.co/mgZBrceI4M',はしはし,,58,290,8797,22461,0,-0.090909091
$HD,11/27/2018,"b'If you can trade #options you should sign up, itaTMs very inexpensive #investing #trading #stocks #StockMarket $diaa https://t.co/DOm1SWREiI'",SearchAmazon,,713,1439,33022,4,0.058823529,0
$HD,11/27/2018,"b'RT @gurufocus: S&amp;P 500 closes at 2,682.20 for a gain of 0.33% https://t.co/N3Q4cYLYOz  $HD https://t.co/wWdW7yJhBF'",Online Deals - DinfoMall.com™,"Austin, TX",11793,993,30027,781,0,0
$HD,11/27/2018,b'RT @VineelProTrader: $HD Bull put Credit Spread 167.5/165\n14 Dec : \n\nTook 50% (+$540) of max profit in just 5 days. Almost 3 weeks to go foa',Christopher Kusek,"Portland, Oregon",22565,19438,107697,447,0,0.071428571
$HD,11/27/2018,b'Nueva posiciA3n alcista en valor del DJIA: $HD https://t.co/jibJ2eDsFm https://t.co/qIHI0SEisk',Facts In Your Face,,150805,114690,355284,1805,0.071428571,0
$HD,11/27/2018,b'RT @AnthonyMaceroni: $HD (updated)... https://t.co/0j3tfAy4XV',Nathan Bernhardt,,8305,641,19554,24234,0.071428571,0
$HD,11/27/2018,"b'S&amp;P 500 closes at 2,682.20 for a gain of 0.33% https://t.co/N3Q4cYLYOz  $HD https://t.co/wWdW7yJhBF'",nonto@noriko terra,,37,52,23122,12209,0.142857143,0
$HD,11/27/2018,b'RT @MarketStatisti1: What effects to expect from Trump-Xi meeting on markets? $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $a',左利き用品@仮想通貨作りました,900億LEFTYCOINを発行しました,2690,2457,7228,56,0,0.052631579
$HD,11/27/2018,"b'$HD Up 2.0% Today.\nHome Depot\nValuation, Earnings Quality, and Dividend Safety Scores.\nStock Analysis:a https://t.co/m6vC1HniaW'",すけ介,なんもないとこ,266,1058,1783,28553,0.071428571,0
$HD,11/27/2018,b'$DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/rXBbpDHIu6',Matt Saben 🇺🇸,,1232,1402,10484,44200,0,0
$HD,11/27/2018,b'RT @AnthonyMaceroni: $HD (updated)... https://t.co/0j3tfAy4XV',あきすけ,,264,464,20907,9252,0,0
$HD,11/27/2018,"b""Week's Most Significant #Insider Trades: Week of November 19, 2018 $AAL $AAPL $CHD $FL $HAS $HBI $HD $K $PSX $VTRa https://t.co/5YNdpufxIO""",Julie Schooler,,66,66,106,129,0,0
$HD,11/27/2018,b'RT @VineelProTrader: 1 Day Trade. 2 Swing trades.\n3 Wins.\n\n1) $SPY Calls: +$188 (38%)\n\n2) $AMD Long:  +$198 (10%)\n3) $HD CS (167.5/165): +$a',Michele Bodenheimer,New York,30533,11397,440236,26384,0.1,0
$HD,11/27/2018,"b'Tue. Nov. 27, 2018\nTop 5 stocks\nUp:\n$AMZN $TSLA $MA $NVDA $TWLO\n$SAVE $LOXO $VRTX $MXIM $FANG\n$BLMT $CBRL $NFLX $HDa https://t.co/yOM9UYGCmg'",ながちゃ＠生涯MAX体重,マラッカ海峡の海底,998,2081,121593,47443,-0.25,0.090909091
$HD,11/27/2018,b'Top #moneyflow for #sp500 today\n$MSFT $CTSH $HD $MRK $AAPL $COST $MU $PG $CMCSA $GE ...\nhttps://t.co/S59zN0R1wP',セール電子書籍コミック紹介2@価格は期間限定です,Amazonアソシエイトに参加しています,5747,4588,4435,2,0.133333333,0
$HD,11/27/2018,"b""A L E R T -Home Depot ($HD) back up to $173.07. Yinz'll recall that for 34 years, if y'all bought $HD on the Thursda https://t.co/ROVPhrNW35""",Mark Combs,N.E. Florida,541,708,8901,619,0.285714286,-0.1
$HD,11/27/2018,b'1 Day Trade. 2 Swing trades.\n3 Wins.\n\n1) $SPY Calls: +$188 (38%)\n\n2) $AMD Long:  +$198 (10%)\n3) $HD CS (167.5/165):a https://t.co/UvU2OP2X0O',遊園地に幽閉されたオタク,山梨と山形の間,71,159,15233,3325,0,-0.1
$HD,11/27/2018,b'$HD Bull put Credit Spread 167.5/165\n14 Dec : \n\nTook 50% (+$540) of max profit in just 5 days. Almost 3 weeks to goa https://t.co/nYyQpnw3uk',GrateStuff4U,,4416,4213,124966,64,0,0.090909091
$HD,11/27/2018,"b""RT @mercadomagico: $NMGC NeoMagic's https://t.co/gzPGOV7s8h #MercadoMagico(R) Waives Fee for New #Merchants\n#WelcomeHome\nhttps://t.co/ctNK4a""",merry ch-ryns-mas❄P5 FINALLY #JOKERFORSMASH,From the cosmos,105,164,37779,96745,0.5,0.071428571
$HD,11/27/2018,b'RT @AnthonyMaceroni: $HD (updated)... https://t.co/0j3tfAy4XV',まいくろ,,2,103,441,159,0.117647059,0
$HD,11/27/2018,b'#estate asset watch - price x volume leaders today - $AMZN $AAPL $NFLX $NVDA $MSFT $AMD $BABA $TSLA $FB $UTX $GOOGLa https://t.co/gWLcJIN6GR',みゃ,tokyo,4,152,1096,7,0,0
$HD,11/27/2018,"b""RT @SunriseTrader: $HD goes ex dividend tomorrow $1.03 per share.  Some charting and trading platforms will subtract it others won't.  If ta""",Kathie Fitzpatrick,Pacific Northwest,801,1997,111218,3,0.153846154,0
